y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
-5.0974674,16.173428,1.9118366,1.4150494,4.6012425,1.4150494,.86564344,4.685698,1.2789079,1.9628776,2.6835794,-.27060139
2.3511434,-8.3018446,-.87121993,-1.2507411,-2.7944231,-1.2507411,-1.3227684,-1.5460535,.73410279,-3.237504,-1.4223894,1.1310735
.81454051,-1.7936968,.0593074,-.47616023,.73951805,-.47616023,-.93014145,.21287961,-.92293996,-1.1053239,.58143008,1.6480068
.25774193,-1.0833529,-.03331336,-.51682431,-.10395283,-.51682431,-1.3160805,1.6797003,-.2760579,-1.9179747,.083640896,1.2492563
2.1437352,-6.6895962,-.85766917,-.93332499,-1.4549847,-.93332499,-.36283576,-2.0020218,-.14543496,-.44037795,-2.2621741,1.560823
-.42646545,1.6311313,.71917987,.23565795,1.1752458,.23565795,-.16304179,-.60007781,.028509343,-.63582069,1.4391305,-.90918088
.017553192,.13752782,-.26816875,.14044584,-.085425049,.14044584,.58986402,-.826083,.44644892,.221158,-.4197171,.99690443
-2.5504463,8.8522663,.16394581,2.0539713,.48308,2.0539713,3.6978836,.56568623,-.16627195,6.4610128,1.003466,-2.3148446
.77185202,-3.5952396,-1.3067149,-.51678163,-1.44732,-.51678163,-.54427779,1.0600636,-.32342726,-1.6166904,-1.4944159,.23626573
-2.5485053,8.642271,1.1837462,1.0389593,1.8843814,1.0389593,.86205894,2.1731997,.46096632,1.7806315,2.1052952,.052059162
.92446947,-3.8085303,-.91869825,-.72477847,-2.1090498,-.72477847,-.3555606,.69059157,.33374372,-1.0940197,-2.0278618,1.6097597
-.1236328,-.92967141,-.66979283,-.3163788,.50824076,-.3163788,-.65313435,1.0072126,-.48943999,-1.596043,-1.8552761,-.7093848
-1.353195,4.3588467,2.1350749,.03873549,1.5187576,.03873549,-1.2493448,.89111716,.98577076,-1.4320264,.83358562,.77057391
3.6939135,-12.776052,-3.2364686,-1.4988822,-2.7897778,-1.4988822,-1.3730937,-1.8137922,-.56515467,-2.7005002,-2.4452434,.0046816827
2.303489,-7.6418362,-2.3404405,-1.0669155,-1.6060029,-1.0669155,-1.1348855,-.011521528,-.41515476,-1.649562,-1.0167155,1.2140962
2.429121,-8.0358133,-3.0280931,-1.0079656,-.246601,-1.0079656,-1.3552549,-.33881018,-1.0511227,-1.4454648,-1.177512,.061558921
-1.4890724,5.0573483,2.2579336,.34726262,.47773448,.34726262,-.17532726,.99591458,.80656737,1.7556077,1.0415066,-.88863868
2.8827767,-9.4110413,-.6271109,-.81466907,-3.4451833,-.81466907,-.59615266,-3.2701283,.156872,-2.1207891,-1.1681492,.17417236
-.23519817,.28231704,-.1437369,.24605095,-1.5185934,.24605095,.18291068,.78651929,.48311549,.076645434,.45944738,-.58857799
3.0286689,-9.8166857,-2.3233683,-1.0541145,-3.4028485,-1.0541145,.096411325,-2.8896484,.81099677,.51581299,-1.7643986,.10297734
-1.7209061,5.1839895,2.4428203,.019283066,2.7632344,.019283066,-1.0862614,1.1903808,-.16475092,-.75077605,.25655326,-1.2235013
1.5144717,-4.5558729,-.025695428,-.34335253,-.50104594,-.34335253,-.57358289,-.80370498,-1.9651384,-2.1079047,-.23387477,.47645074
-4.2767763,15.281204,4.9824767,1.8856751,2.5172808,1.8856751,1.6690134,2.9241252,-.58304244,2.8529482,2.5805261,1.6524709
-.71681041,2.8281546,.7765184,-.088726774,1.516452,-.088726774,.2006219,-.14735149,.65936738,.53746492,1.2679224,.22361004
1.04483,-4.5596924,-1.8715447,-.42123926,-1.7528903,-.42123926,-.14297399,1.3789765,-1.3287811,.11680773,-3.7488825,.30851871
-5.6122937,19.438866,2.683758,2.6033673,4.893342,2.6033673,2.8070741,3.2970529,.55090308,5.2701583,2.8251407,.7533927
-.54839098,1.10851,1.6842122,-.6238848,.55192459,-.6238848,-1.4491707,.29254299,1.2767706,-2.5707614,-.59466678,1.1271911
1.0857562,-2.4157102,-2.1777391,-.18304892,.1683497,-.18304892,-.37122202,-.14175826,.47275746,.28963071,2.2347033,1.0458747
2.9529934,-10.841693,-.94161302,-1.6703186,-2.7541544,-1.6703186,-.72595334,-3.0279422,-.051393073,-1.9778179,-4.4833636,-.33925179
-.99534732,4.3074465,.34098202,.93353951,1.1031287,.93353951,1.0503629,.47055334,-.52465945,3.136225,1.0131992,-.18430099
-.35291764,.43652576,.22304618,-.40062216,2.5614712,-.40062216,-1.5478389,-1.0114241,1.0125157,-4.3608847,1.5596701,-.965132
1.0159731,-4.019455,-.50774151,-.60112017,.16029239,-.60112017,-1.4930294,-.43959069,-.53714532,-4.2633266,.81104213,-.91611522
-.28464028,.40357026,-1.7049607,-.0088028768,-.68844867,-.0088028768,.24793059,1.4023951,1.1642597,1.4702244,.055021062,-.34635213
3.2786598,-13.318362,-3.0091283,-2.2614672,-2.9408567,-2.2614672,-2.4630558,-2.0985453,1.7161584,-5.4895506,-5.2797704,.7553885
.45126086,-.93599415,-.10561147,.41132867,-1.0269561,.41132867,.9674288,-1.612553,.019040244,2.6721623,-1.8734974,.27987745
1.0560205,-4.1072497,-1.9483776,-.79929334,-1.1500095,-.79929334,-.67072988,.263854,.99659979,-1.9411713,-.010680523,.7800312
-1.5854437,6.8999939,.33483931,1.8196779,.4596439,1.8196779,2.4928885,.27486321,-.30159709,6.7752204,1.0861734,-.5496943
.73482281,-1.9627997,-.26316291,-.14270429,-1.3342942,-.14270429,.36593801,-.69614208,.2502701,1.2910529,-.39010018,.4789423
-1.5175829,4.6207962,1.8909545,.15362145,1.1867719,.15362145,-.76317555,2.0303981,-.031395428,-2.0009394,2.091167,-.16784096
2.554316,-6.8481145,-2.2792222,-.21450974,-1.6516792,-.21450974,1.1550633,-2.8904526,-.75280434,3.5349593,-1.7222806,.69794565
-1.7991798,5.491312,.77252996,.47058523,.76949954,.47058523,-.60942703,2.6472592,.97027969,.56832248,1.0215552,-.099626839
1.88605,-6.4365797,-1.9865259,-.83214694,-.68459624,-.83214694,-.89979106,-1.2430534,.041680854,-.11402688,-2.1559291,-.28044689
-3.0070333,11.046769,2.4232144,1.171978,3.2564964,1.171978,.72857219,1.0308294,1.2637011,1.9861522,3.7952662,.31165889
1.7640805,-5.757719,-2.1507432,-.66695213,-1.6208975,-.66695213,.84798342,-1.888829,.38867158,1.2586607,-.7827509,-.76043552
-.52400154,1.4411424,-.14167924,-.052170161,-.42784101,-.052170161,.68227357,.58950669,.8432228,1.6254053,.25158098,-.67857134
5.9811664,-19.114557,-4.3170505,-1.9943742,-4.6408529,-1.9943742,-.27337545,-5.9179716,.02344103,1.0425727,-3.5781212,-1.1643642
.79143322,-3.1688766,-.22425677,-.56030208,-1.677774,-.56030208,-.44875842,-.17561384,.47813046,-.31450987,-.81317812,-.61085153
-2.9619081,8.5363426,2.1423631,.47443175,3.6526549,.47443175,-.18210855,2.3724561,-.39788589,.062170465,-.67476434,-1.6049981
1.6765832,-6.108058,-2.9613237,-.61757487,-1.6790963,-.61757487,-.17630434,-1.7483083,1.6921244,.090583675,-1.2229171,-.65849698
-.73372209,3.0245705,2.1149168,.1818302,2.2503374,.1818302,-1.1076951,.87178749,-1.4684364,-2.2646043,2.6752739,-.37852341
-4.0378423,12.760965,2.8911841,1.0041759,1.8017604,1.0041759,.12315258,3.6717031,2.2648137,-.86863768,2.916739,1.9160417
-2.9692242,10.449142,3.157176,1.2580937,2.6705761,1.2580937,-.35874423,2.4287746,.035171337,-1.2348243,4.2615166,.73369128
-2.375329,8.9953861,2.9063485,1.1100379,3.0776494,1.1100379,.53000462,.63101673,-.36970863,1.7934852,1.9772878,.25340688
-1.3106803,4.512742,.43161482,.73668498,1.3789394,.73668498,.060184922,2.3833594,-1.2147263,.93543071,.9115634,-.18675269
-1.7268374,5.8633189,2.0651789,.27550954,1.9340811,.27550954,-.50996774,1.3638756,.45913219,-.924465,2.5494471,.009640919
-7.074544,22.948994,3.6695752,2.9068241,5.0316525,2.9068241,1.8995771,4.6220064,1.9125346,3.2766206,4.1562614,-.89722443
.89290255,-3.5296166,-1.6882368,-.35884947,.2470313,-.35884947,-.51266617,-.25214988,-.605896,-.87742752,-1.0955424,-1.0575663
-2.3068998,8.0739794,.49685013,.89926916,3.6636138,.89926916,.090232991,.10411593,1.920628,.61483359,1.1602561,1.4928273
.99188989,-2.5758882,.4026365,-.62304401,-.065644614,-.62304401,-.42326778,-.50039315,-.74313098,-.9361369,-.67915022,2.1397297
-4.5622678,14.015139,2.3557837,1.6444763,1.9556175,1.6444763,1.7810432,3.1213946,1.5123475,3.1752045,1.8864398,-2.2241209
-.5617637,2.5182793,1.0389014,.57191324,.75604224,.57191324,.66918409,-.0112231,-1.0784519,.8791194,1.5030761,-.86548549
1.853537,-6.3104615,-1.3926499,-1.0929059,-1.7100062,-1.0929059,-.96231836,-1.5992397,1.5395644,-1.0101807,-1.6415738,1.2337464
5.2320862,-17.66128,-3.5267413,-2.3244672,-2.4724774,-2.3244672,-2.9029024,-3.3830898,-.72713488,-6.7469606,-.65478915,-.27435279
-2.2932138,8.4447765,2.6836224,1.2223883,2.6100936,1.2223883,-.33057791,2.5764031,-1.5395412,-1.5595171,5.19484,-.52684706
1.3985995,-4.3043308,-.5671857,-.19481505,-2.0056305,-.19481505,.30081919,-1.1291802,-.51352334,-.8705765,-.46759918,1.0692934
-3.5168884,12.043125,3.8394601,1.2405759,2.521584,1.2405759,.01158161,2.9185779,.27076921,1.3737426,1.7371902,1.0504876
1.5406907,-5.3987503,-1.0463158,-.80177766,-1.2848227,-.80177766,-.8469764,-.14161073,-.47546956,-.39982474,-1.5077491,-.34582749
-4.3110075,14.877137,3.9445674,1.6684141,4.4555655,1.6684141,-.43778336,4.0627551,-.48479572,-.85631424,5.5528235,-.03499651
-.14957458,.098288178,.58751345,-.1268689,1.3596601,-.1268689,-.60211247,-.67606568,-.31696945,-1.2813965,-1.0836985,-.43093389
1.2501292,-4.7096472,.12610996,-1.0840828,-.17226374,-1.0840828,-1.6325886,-1.7951628,.93242359,-2.0383189,-1.8819722,-.20268598
-1.6400951,5.0277586,1.2919861,.59003097,.89493829,.59003097,-.11678405,1.2379273,.53962886,-.16932359,.76561695,-.25319597
-.48919368,1.7326274,.89572001,.10090555,.14200494,.10090555,.49765024,-.24266513,.23810627,-.022383772,-.019283695,.8407042
2.4283049,-9.2458172,-.71592802,-1.1735104,-3.7143424,-1.1735104,-.46847984,-2.8544681,.85442173,-2.2385101,-4.2967491,.61233056
1.1108261,-3.1195185,-2.306447,.067404047,-1.5052588,.067404047,1.2760352,-.30904019,-.40961581,3.0777273,-1.8158275,1.0451856
4.0128841,-13.143465,-3.0772753,-1.0682207,-3.9777975,-1.0682207,.45831555,-4.0877218,-.32254422,.28683659,-1.8756019,-1.6647393
.49995068,-.80510765,-.77663469,-.033088893,1.2873274,-.033088893,-.11598335,-1.6298287,.49618945,-.70271987,.11404574,1.9232353
1.376012,-4.6437292,-.56465054,-.25322068,-1.7918731,-.25322068,-.13617237,-1.3367635,-.30782813,-1.6971854,-1.177676,.92302859
-2.1281624,6.0510659,-.05179058,.58188951,1.664728,.58188951,-.18019603,2.6554639,.7990815,-1.4895377,1.3688284,.26663172
5.1940789,-17.544006,-4.5838513,-1.6405569,-5.0097032,-1.6405569,.031023759,-3.4003322,-1.300029,.11057379,-5.3529129,-.11822795
-5.0948176,16.488171,4.6413374,1.5378513,3.2699108,1.5378513,-.23647168,5.4230013,.31468955,-1.2754468,5.974195,-.6811918
.22127184,.05541341,-1.5788532,.39211974,1.6752814,.39211974,.95828724,-2.0211458,.23760436,3.0786448,-.88022125,-.64471912
-3.3428144,9.0918751,2.7187028,.70217019,2.6449678,.70217019,-1.0055714,2.8304391,.49899644,-2.5726395,.023754142,-1.279771
-2.243237,7.8616242,.77201098,.97902817,2.6870577,.97902817,1.135267,1.0928332,.21639888,1.5909882,1.4040416,.60197157
-.3691484,2.8139613,1.9021477,.79079479,2.538147,.79079479,.90717852,-1.346429,-2.7686725,1.4730368,1.3538089,-1.2843688
1.2104613,-5.0229998,-2.0902195,-.62635523,-1.3525181,-.62635523,-.52835524,-.52429676,.72510028,-2.7089727,.25251985,-.83548576
-9.3006268,30.22538,6.2462053,3.6008759,6.2421985,3.6008759,2.3132446,6.0928831,2.1290965,3.7088249,6.4354506,-1.9391794
.86167657,-3.4389844,-.25506732,-.1912211,-1.3878134,-.1912211,.78516519,-2.2000804,.0012536965,-.66865647,-.68372643,-1.7614658
.49117422,-1.3464974,.015726993,.046785124,-.81148654,.046785124,1.403916,-1.6055999,-.44262421,2.641201,-1.028697,-1.384562
-.3024537,.10125077,.11139206,.16957937,-1.3444593,.16957937,-.10275263,1.3525381,-.25462621,-.031730812,.42562634,-2.1195209
2.6998348,-7.5261168,-1.1462355,-.29594287,-2.6346536,-.29594287,-.075713441,-2.5887215,-.48890689,.66616499,-.67423755,1.2747293
-4.1175184,13.399211,2.7146652,1.7956116,2.7309692,1.7956116,1.0300412,4.2504158,-.91810328,.068991467,2.3730934,.94271672
-1.2403208,2.5038586,-.029825406,.17121975,.11146652,.17121975,.0058215237,1.1809239,.89303249,-.19383985,-1.4806086,-1.1374061
2.5003908,-8.3670311,-2.2334633,-1.084173,.56689101,-1.084173,.25392449,-3.6869228,-1.0991149,-1.0624579,-2.4034033,-1.1634381
3.7190104,-11.719424,-3.9397752,-1.0988735,-2.2415247,-1.0988735,1.3932136,-4.2774954,-.45609593,2.6655025,-3.2689474,-.70510089
-3.6769977,11.883923,2.759558,.83770537,2.6611571,.83770537,-.26389012,4.4725323,.57915461,.61353493,2.7848775,.27117568
4.4181399,-14.186241,-3.615741,-1.4611686,-4.5195842,-1.4611686,.47997138,-2.794802,-.8137477,1.5279738,-3.5907352,.55685878
.63891268,-1.0521536,1.1498243,-.16693504,.20037128,-.16693504,-.42408937,-1.1349002,-.50948942,.044775996,-.16612679,1.285538
.33648741,-.32072142,.50944769,.10516638,.47693393,.10516638,-.26423761,-.48391256,-.76928562,.36165261,1.0815381,-.55791658
-2.9614427,9.9883718,3.7897091,1.3140842,3.5380709,1.3140842,.099526718,1.5353991,-1.6025021,-1.1840323,1.7937285,-.22658484
1.7764866,-5.6405549,-1.4424107,-.71957189,-.65466613,-.71957189,-.81824994,-1.4303727,.14428835,-1.7362659,-.84703708,1.3221706
-1.3633636,6.8098593,1.6618572,1.2608978,.24101757,1.2608978,2.0397098,.011914902,.33356416,4.7846699,2.8032863,1.5931747
-2.5278478,8.0933695,1.1422964,.63126594,2.5052485,.63126594,-.75283861,4.3220015,-.38586992,-.4765535,1.4433681,1.2181083
-.052663527,-.5669902,-.37954459,-.18005258,-1.2459408,-.18005258,-.44643611,2.0604563,-.19541982,-.79258722,.56955403,-.58597231
-.81585652,2.9660661,.6407668,.34238079,1.2023878,.34238079,-.10681269,.41613466,.12882785,.51186824,.95477861,-.28886363
-4.7322168,15.24567,3.204778,1.2477574,5.8858662,1.2477574,-.587295,5.2475491,-1.0007427,-.33790651,2.7558639,-.34360573
-1.1394858,3.3169672,-.22664338,.033117391,1.8458263,.033117391,-.72890377,2.9556732,-.59521979,-1.5204149,1.2365927,.47141543
-3.1613202,10.965748,2.4718328,1.6197813,2.0391703,1.6197813,1.0167319,3.7235491,-1.5250984,1.744401,2.2681339,.48668858
-2.5231526,9.646493,2.6616504,1.226141,1.189218,1.226141,1.2774564,1.3459507,.7199356,2.7483206,3.4524291,.85054696
.42380029,-1.9846019,-.42841801,-.55286741,1.1426519,-.55286741,-1.0627847,.59990919,-1.1302254,-1.5948114,-1.3320214,-.38207084
-1.6541667,5.558486,.98263317,.12327515,.99471557,.12327515,.58858401,1.449669,1.296334,.58682811,1.4327316,1.4488186
-.66004533,3.8434372,1.4392208,.72892237,.69132555,.72892237,.39165619,1.2075527,-1.3441627,1.7676442,2.2324641,1.1847962
1.6356843,-5.092134,-1.6958237,-.81592977,-.66088736,-.81592977,.2917608,-2.3402369,.94491273,1.266372,-1.345716,.056221157
-1.622901,5.7204294,1.3377881,.95268345,1.8401545,.95268345,.19549204,.43750602,.0041220062,.059857488,1.4416351,.067906477
-1.2626983,4.7781563,.70313227,.98208123,1.9201696,.98208123,.87197834,-.072532468,-.60875374,3.0629985,-.31717893,-.84764224
1.7282541,-6.1745906,-4.6913652,-.30167416,-1.7192384,-.30167416,.9911207,-.54630965,.3945505,3.0798352,-2.0154738,-1.4662306
-1.4255726,4.8270421,2.1093023,.65538818,1.6413563,.65538818,.37963298,.42374846,-1.0377742,.45745,.92666519,-1.3931079
-2.7549739,9.5219231,2.5933669,1.0299867,1.6864269,1.0299867,.29251906,3.8825638,-.99292713,.35492149,2.9345119,.90875208
-.63572347,2.4068403,1.4473615,.53154719,-.39596617,.53154719,.59923238,.40853083,-.71541244,.86625332,.8921321,-.60274881
.41280279,-.46556166,-.098575972,.043294623,.1496475,.043294623,.35048148,.24252996,-1.1962339,1.4873507,.12263391,.51813585
.79105818,-3.9134541,-1.851804,-.76920509,-1.5750422,-.76920509,-.13398769,-.27406573,1.4598558,-.55774069,-1.6104685,-.60976863
3.7052596,-11.881011,-2.8136868,-1.018188,-2.3337538,-1.018188,.16987795,-3.3858459,-1.4812263,-1.1265976,-2.3564568,.19542244
-1.30011,6.0151114,2.7567105,1.1086445,.059872247,1.1086445,.82319307,.70297825,-.54493147,2.8472781,2.0123365,1.1658591
.25467283,-.87872416,-1.7490917,.049954344,.20722273,.049954344,-.19835854,.33141762,.43017706,-.21022996,1.1781694,-.49414754
-.54245734,1.5610496,.17040606,.34410334,-.17380007,.34410334,.44281879,.41516441,.018253732,.24846207,-1.4195505,1.3059007
-.92969203,2.6503983,.46368852,.26472276,-.50417173,.26472276,1.0882756,.035202831,1.0379577,1.4678978,-.94101554,.28882834
-.43350512,1.2251178,.36168194,-.07172361,.81894714,-.07172361,.38652828,-.30026406,.10167171,-.14380713,-.51382107,.18586645
-2.5209136,6.3221307,.20683667,-.071123935,1.6521596,-.071123935,.02789272,2.0921209,2.4853687,1.9790772,-2.2535045,-1.3629345
-1.6990324,5.5285735,3.0588636,.47580293,1.3846432,.47580293,.18369928,.27437013,-.3246088,-.2121401,1.1597823,-1.2187856
-6.3502483,20.689661,5.0162969,1.9462548,5.4895248,1.9462548,-.15605842,5.4071455,1.0402426,-2.1173732,5.2125387,1.7626616
.53183132,-1.0838296,-.89571846,.44968683,.37580645,.44968683,.70731199,-1.3056273,-.86497587,1.2939669,-1.017841,.32740733
-.51904482,1.9652876,.63371539,.19285899,.44276825,.19285899,.28928527,.94339198,-.72959131,.95935947,-.41222337,.66136426
-.25833622,.5908432,-.0074731219,.24478823,-.37408549,.24478823,.10689709,.76826578,-.39233753,.45523518,-1.3451794,.56193691
1.592526,-6.0022588,1.0099354,-1.2696532,-.95380217,-1.2696532,-2.2496622,-.41053715,-.85888606,-4.6373367,-1.1074706,.14420544
-2.9855328,9.9920521,4.2013659,.79188418,2.2343223,.79188418,-.59263998,3.6156704,-1.0504351,-1.6632807,3.5987642,.15794089
-1.8777232,6.6527281,2.501579,.82371879,2.0996425,.82371879,-1.0683633,3.0356135,-1.5631813,-2.1658676,3.2435648,.50732434
-2.0060217,6.595274,1.3123746,.93685925,.58117324,.93685925,.73361975,2.2668393,-.17245129,1.3600427,2.5413253,-1.3477563
1.1073784,-3.7218816,-2.1306512,-.3320747,-2.4290128,-.3320747,.90404737,-.32869682,.92658132,3.22089,-1.5962167,-.21460268
.97234005,-3.6679192,-1.9373219,-.13122132,-2.1504247,-.13122132,1.734242,-2.0616207,1.0096488,4.2573295,-3.140445,-1.7149713
-1.3410743,5.2363691,.90555894,.81748331,1.2995814,.81748331,1.3043025,.17278296,-.08082334,2.3741541,.9585132,.36195862
-.58007145,2.2800999,.60964745,.40037903,.13291281,.40037903,.37936506,1.2568018,-.89938545,.014164202,1.7699602,-.0077575375
1.5704339,-5.3635898,-3.6050134,-.35686943,-1.8973018,-.35686943,1.6312238,-1.7252834,.94652385,3.0480614,-3.2494202,.66739285
-.61078328,1.272063,-.34445298,.075407125,.56951231,.075407125,.18760441,-.76035386,1.4689388,.9306643,-2.3079193,-.018199407
1.4880215,-6.1760898,-1.9392743,-.88281375,-3.0537295,-.88281375,.46591845,.12554376,-.0089207441,1.4323153,-3.1018603,-1.395968
-4.0767365,12.914179,4.5870605,1.3045645,2.2804308,1.3045645,-.2066008,3.6308556,.013304106,-.28901219,2.9183855,-1.2166407
-5.2557201,18.165302,4.2262073,1.9925439,4.0452518,1.9925439,.69803625,4.4826808,.7280376,2.3142006,5.9426026,-.40934244
4.1211405,-12.574057,-3.0071282,-1.5177519,-2.5052886,-1.5177519,-1.0651727,-2.2706425,-.69032115,-.14763755,-2.755693,2.3664277
.044820618,-.037263695,-2.5414205,.34056807,.015160558,.34056807,.89831084,-.89452386,1.8040731,2.8737981,-.42187417,-.30764881
.74165767,-2.9987698,-.33017439,-.76448125,-.23784603,-.76448125,-.025749665,-.070382804,-.80565429,-.31254211,-1.571002,-.59797537
.49878514,-.8323918,.019306501,-.15401101,-.80867565,-.15401101,.31092182,.28644267,-.3323651,2.1978788,.80777228,-.24997562
-2.3659661,9.0080519,3.3956766,.97012532,2.1338506,.97012532,-.40810457,2.3825221,-.4361431,-1.8345246,5.0601172,1.6771756
-.28769979,1.1304909,-.21189646,.32846445,1.3671551,.32846445,1.1649694,-1.4043881,-.44227794,.77752626,-1.5816159,.63686782
-.79683852,1.2805182,.21396273,-.44329539,1.307556,-.44329539,-1.1112324,1.0621061,.69471645,-3.1707671,-.48305508,.17258151
.64059538,-1.4536887,-1.1955371,.26435974,-.67133194,.26435974,1.673278,.13262153,-1.9214387,2.2882435,-.70412266,.34522736
3.093442,-10.604681,-3.1612279,-1.2222749,-2.5195775,-1.2222749,-.42498472,-1.9064181,-.14792313,-.47526351,-4.0159187,1.1322339
.50851637,-1.8220435,-.54628813,-.11079941,-.46933976,-.11079941,.21210746,-1.0926409,.29571661,1.0077817,-.2978344,-1.6757309
1.3100631,-4.0477972,-3.3299539,-.1106456,-.99529952,-.1106456,.65773243,-.86412388,.70513868,1.4899473,.92355454,-.95751446
-2.0505421,7.9980912,2.7541151,1.2835726,1.2458104,1.2835726,1.6514915,1.90123,-2.121701,5.0184178,1.6277138,-1.7262576
2.129662,-7.2632685,-1.9316194,-.76247704,-1.5542796,-.76247704,-.11789507,-2.0849967,-.049523585,-2.1309755,-1.278663,.66403693
.51365823,-2.0107744,.41929346,-.24353866,-.92205155,-.24353866,-.43372208,.028815337,-.61603212,-.87828106,.54302299,-1.581422
.41047236,.071458623,-.17433114,.41787484,1.0337238,.41787484,.79614162,-.79611737,-1.623708,1.4377803,.85594237,.40169322
-4.1174865,13.229869,2.6443987,.96648127,3.868156,.96648127,-.72209907,4.8270416,.67940903,.73621351,3.7368701,-1.1739882
-3.1699176,11.682813,2.2511318,1.7066087,2.090395,1.7066087,1.6301392,2.2208853,.077044427,4.1528425,1.6617656,1.4627233
.73943734,-3.9347115,-1.4351913,-.82885641,-1.6403689,-.82885641,-1.136452,1.0217546,.91325885,-4.0140972,.043120977,.35977665
-1.9532874,6.8410864,2.0215182,.75082284,1.8283865,.75082284,.85534608,.57998228,.054207597,2.0041153,.79825598,-.32245025
2.4635425,-7.3145914,-2.1788754,-1.0838077,.97497058,-1.0838077,-.55492067,-2.1028392,-1.2853115,.30485156,-1.4574425,-.098829269
-2.4858725,7.7902231,1.1309006,.3965959,3.9665971,.3965959,-1.8329896,3.0879724,.64455068,-3.3613257,3.3441541,.42864972
1.1050155,-3.9272814,-1.7341015,-.13602318,-1.2425092,-.13602318,.99457508,-1.7617439,.088544697,.93612063,-2.0162177,-.33021587
1.5292445,-4.8624229,-1.3935571,-.21698326,-3.3988483,-.21698326,1.1626335,-1.1679931,.3693085,1.9423629,-.9874056,.11416847
-.45358026,1.2335114,2.8044167,-.41562617,1.3112912,-.41562617,-1.9380174,.44765598,-.56058264,-4.5312734,.83481055,.81025034
-3.7956679,11.803988,2.3459635,1.4517854,2.437089,1.4517854,1.0559745,2.3872185,.67417252,.22482544,1.2422619,.1055643
.25032547,-.48342136,.21043141,-.14536345,.87680209,-.14536345,.02176881,-1.3075061,.0058093327,-1.1164527,1.5547523,-.66523689
.14876749,-.72334433,-.029850103,-.044513423,-1.9226441,-.044513423,.88359958,.30694729,.12762986,1.3642207,-.90812409,.179722
-6.985167,21.019218,4.2652717,1.928439,5.4292755,1.928439,-.23862983,5.9548831,1.7515403,-.93879265,3.429472,-1.8168992
1.5194829,-5.0084071,-1.7392179,-.96411109,-.46780196,-.96411109,-.46826294,-.77854091,.37363875,.38458982,-.426258,-.66188926
-.97262412,4.5174093,1.2656831,1.2091544,-.39419279,1.2091544,1.6060628,.68381834,-1.0622709,2.1373501,1.3659564,1.5502907
-3.4793205,9.776619,2.0985358,.62658119,1.9029421,.62658119,-.5768857,3.0103936,2.0884709,-1.0011964,.4565073,-.39668137
-.94205552,2.6900945,.6568861,.16636826,.76034355,.16636826,.013855247,1.9226799,-.99640673,.11774144,-.60114974,.073264994
1.0767012,-3.9587827,2.6002598,-.95638472,-.90369254,-.95638472,-1.2989881,-.92048305,-1.5231093,-2.6125565,-1.4682797,-.7710802
-2.6723998,9.1881237,3.4464898,.56583059,4.4615026,.56583059,-1.2478061,2.5081859,-1.1119099,-1.9204488,3.8336067,-.92431384
-1.0241247,3.5343876,2.862474,.27382308,1.0345011,.27382308,-.66788167,1.0961537,-1.3385056,-1.6198466,1.4415432,-.37001488
-1.3177412,5.1489334,.86545867,.47545731,1.8077886,.47545731,-.478223,2.5150127,-.51201844,-.75046426,1.7070405,2.8375835
-2.2951558,7.8642154,3.127001,.80387932,.32120907,.80387932,.69352669,2.0259495,.088770598,1.5157013,.047606584,1.8860271
.29356524,-.46174073,.75599372,.081868447,-1.2898071,.081868447,.86779213,-1.2995181,.34006172,1.2906926,-1.0927148,1.2607883
-.29208511,1.0265639,-.7365492,.60853541,-.63338244,.60853541,1.165988,-.62613803,.63957477,2.0223718,-.20305313,-.48105326
-.42068788,1.9609874,.27094209,.27018756,.19056161,.27018756,-.19261883,.20196734,.94976014,1.8074119,1.9466991,-1.1189189
-1.2027913,5.055861,1.3939413,.63700914,2.4302049,.63700914,-.024281655,.61684632,-.63486809,-.38271517,2.7234845,.75659639
-2.4670572,8.8385935,.84404689,1.1227765,1.1648446,1.1227765,.93771619,2.9867761,.65965706,3.7715209,2.2033644,.45447189
-4.241601,14.794724,3.7411079,1.6249009,4.0751104,1.6249009,1.0365015,2.6309657,.061236918,3.254091,2.9851425,-.54236561
.36477637,-.2513628,.31772658,.05382365,-.19149362,.05382365,.55992293,.96654677,-2.0117128,2.4133058,-1.8610847,1.8562113
-2.4974444,9.0139303,2.9801919,1.3148017,2.1801021,1.3148017,-.099905312,1.8491658,-.52522749,1.2352917,3.2775757,-1.2214868
-1.5766526,4.9482803,2.1205029,.49822938,.73522556,.49822938,.24954489,.90691483,-.060366549,-.69615722,1.3226442,-.45207971
-.55251104,2.2034752,-.31937906,.70846456,-.49923909,.70846456,.34764624,1.5509957,-.29347777,1.4038527,1.7792307,-.49260408
-1.0186416,4.2977276,.63512486,.84083754,.16235793,.84083754,1.1404556,.29012123,.38799298,2.5637083,1.9882816,-.026653189
-.28348285,.19858639,-1.1859585,-.00079404988,-.36453095,-.00079404988,1.1129669,.021261038,.616436,.32293227,.01122608,-.82256377
-1.7173263,4.6106482,1.0134879,.68117994,.96184212,.68117994,.067953795,1.8898616,-.68485737,-.65817654,-.52276456,-.88741893
2.2759392,-7.5357461,-.72464108,-1.3686013,-.8651709,-1.3686013,-.6617164,-3.0641448,.51712972,-1.2332255,-1.7460155,-.077336758
