PROVINCE,urban,age,gender,I1_3_1,party,army,sec_lan,f_b_hukou,f_n_hukou,m_b_hukou,m_n_hukou,b_hukou,n_hukou,local_hukou,migrant_hukou,cungaiju,u_w_m,u_c_m,r_m,p_m,uint_add_m,br_m,bus_m,I1_20_1,I1_20_2,n_r_o_i,I1_20_4,I1_20_5,I1_21,I1_22_1,I1_22_2,I1_22_3,tech_edu,I2_10,work_exp,I3a1_1,I3a1_2,I3a1_5,I3a1_9,I3a1_14,I3a1_16_1,I3a1_16_2,I3a1_16_3,I3a1_19_1,I3a1_19_2,I3a1_19_3,I3a1_20_1,I3a1_20_2,I3a1_20_3,I3a1_20_4,I3a1_20_5,I3a1_20_7,I3a1_20_8,I3a1_20_9,I3a1_21,I3a2_1,friend,psychofriend,discussfriend,moneyfriend,memberelect,happy,happycp,I7_7_1,I7_7_2,I7_9,soccls,b_soccls,I7_10_3_1,t_soccls,soctrs,I9_1,I9_2,arm,health,I9_5,I9_6,ill,I9_8,I9_9,I9_10,I9_11,I9_12,I9_14,interviewway,reject,impat,itviewer_trust,fudge,colla,rely,lang,sinitviewer,look,sinitviewee,y,belief,edu,fedu,medu,jobmean,dinner,socresp,localsc,comlk,plan
530000,0,48,1,530000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,5,2,3,1,5,4,2,4,4,5,5,5,4,3,165,90,150,2,2,2,1,0,2,2,4,1,1,1,4,4,3,2,3,3,1,1,5,0,1,0,-999,1,1,.78997415,-.92245275,.23965405,1,-.10065906,8
450000,0,16,0,450000,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,4,1,3,6,6,2,3,4,7,5,8,5,3,163,95,155,3,1,1,0,0,1,3,3,0,0,1,4,4,4,4,3,4,1,1,7,0,1,1,2,1,1,-999,-.69871742,.23965405,1,.28174546,2
520000,1,45,1,520000,0,0,0,1,99998,1,99998,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,3,4,4,1,4,4,1,1,1,1,3,168,130,160,2,1,1,0,0,0,2,2,0,0,1,4,3,4,3,4,4,2,1,6,0,0,0,2,1,1,-.94632351,.14427178,.23965405,1,-.57815105,8
410000,1,22,1,430000,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,2,2,4,4,1,-999,-999,-999,2,-999,2,-999,3,1,-999,3,2,2,2,3,5,5,3,3,4,6,5,8,5,3,172,120,172,2,2,1,1,0,2,2,2,1,1,1,4,4,4,4,4,4,1,0,6,1,0,0,4,2,1,1.2304783,.95456731,.23965405,1,-1.3404616,2
410000,0,57,0,410000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,3,99998,5,4,1,5,4,5,4,6,6,3,160,136,159,3,1,3,0,0,6,4,1,0,0,1,4,4,4,4,4,4,2,1,-999,0,1,1,1,1,1,-999,-999,-.45539662,1,1.4264605,8
440000,0,57,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,4,2,1,2,4,5,1,4,4,3,2,5,1,3,165,140,165,1,1,1,0,0,0,2,2,1,1,1,4,4,3,4,4,4,2,0,7,0,0,0,2,1,1,.4998171,-.92245275,.23965405,1,.28424397,8
650000,0,67,0,650000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,3,4,3,4,3,5,3,7,4,2,183,160,179,4,3,3,1,1,85,2,2,0,0,2,4,3,3,1,3,3,2,0,4,0,1,1,1,1,1,-.60538769,-.44558945,-1.1265804,1,1.1441405,2
370000,0,41,0,370000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,4,1,1,-999,-999,-999,4,-999,4,-999,4,1,-999,2,3,1,3,1,2,1,1,3,2,3,4,4,5,3,158,104,154,2,1,1,0,0,0,2,2,0,0,1,4,4,4,3,4,3,1,0,5,0,1,0,-999,1,1,.78997415,-.92245275,.23965405,1,.28424397,2
500000,0,39,1,500000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,2,4,1,2,1,3,4,2,2,1,2,1,3,160,120,157,4,4,2,1,1,90,2,2,1,0,1,4,4,4,4,4,4,2,0,7,0,0,0,-999,1,1,-.94632351,-.49930763,.23965405,1,-.1957465,2
510000,1,47,0,510000,0,0,0,1,99998,1,99998,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,1,2,1,6,4,2,5,3,3,2,5,2,3,150,100,150,2,1,1,0,0,0,2,2,0,0,1,4,4,3,4,4,3,2,1,7,0,1,1,2,-999,1,-999,-.46651101,.23965405,1,1.0465544,2
230000,1,59,0,230000,1,0,0,1,99998,1,99998,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,3,1,99998,4,3,1,3,3,5,5,5,4,3,162,135,-999,3,2,1,0,1,0,3,2,0,0,1,4,3,3,4,4,4,1,1,9,1,0,0,3,1,1,-.50581932,-999,.23965405,1,-.57815105,7
410000,0,82,0,410000,0,0,0,99999,99999,99999,99999,99999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,99999,99999,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,1,99998,3,3,1,1,3,4,4,4,4,2,158,80,150,2,2,2,0,0,-999,2,2,0,0,1,4,4,2,3,3,3,2,1,-999,1,0,0,1,1,-999,-2.0991254,-999,.23965405,1,.28424397,8
410000,1,41,1,410000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,3,2,2,2,3,4,4,2,4,4,5,4,5,4,3,178,150,181,2,2,2,0,0,0,2,2,1,1,1,2,2,3,1,3,3,1,0,6,0,0,0,3,1,1,.15888123,-999,.23965405,1,-.57815105,2
350000,0,60,1,350000,0,0,0,99998,99998,99998,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,4,4,1,5,3,3,3,2,3,3,172,150,172,3,1,1,0,0,0,3,3,1,0,1,4,4,3,2,3,3,1,0,5,0,0,0,1,1,1,-.81068748,-999,-1.9154463,1,.56656402,8
530000,1,33,0,530000,0,0,1,1,2,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1,2,4,2,1,1,2,1,-999,-999,2,-999,-999,1,-999,3,2,2,2,3,1,1,2,4,3,5,7,7,5,2,167,128,165,2,1,3,0,0,1,2,2,0,1,1,4,4,4,4,4,4,1,0,10,0,1,1,4,2,4,1.8891418,.65629518,1.02852,1,-.96055555,2
140000,0,55,0,140000,0,0,0,1,99998,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,3,2,1,4,4,2,4,4,3,3,4,2,3,165,110,160,3,3,2,0,0,0,2,3,0,0,1,4,4,3,4,3,3,2,1,5,0,1,0,1,1,1,-999,-999,.23965405,1,-.57815105,8
430000,1,27,1,430000,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2011,2,2,2,2,3,5,5,2,3,4,5,5,5,3,3,175,120,175,1,1,1,0,0,0,4,4,0,0,1,4,4,3,3,3,3,1,0,4,1,0,0,4,3,3,-.010174036,.14427178,.23965405,1,-.96055555,2
440000,1,35,0,440000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,3,5,5,1,3,3,5,1,5,1,3,159,100,159,2,1,1,0,1,-999,3,3,0,0,1,4,4,4,4,3,3,1,1,7,0,0,0,-999,1,1,-999,-.009993826,-1.1265804,1,-1.3404616,8
530000,1,24,0,530000,1,0,1,1,2,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,2,1,1,5,5,2,3,4,5,5,6,4,3,157,96,158,1,1,3,0,0,0,2,2,0,0,1,4,4,3,1,3,3,1,1,5,0,0,0,4,2,1,-999,-999,.23965405,1,-.95805705,1
420000,1,48,0,420000,0,0,0,99999,1,99999,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,1,6,5,1,5,4,5,5,6,2,2,154,110,144,1,1,1,0,0,0,3,3,0,0,1,3,3,3,3,3,3,1,0,4,0,1,0,3,-999,-999,1.6135191,-.69871742,2.3947544,1,.28424397,7
210000,1,31,1,210000,0,0,0,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,2,1,2,1,3,3,3,3,3,3,3,1,-999,2,2,2,2,2,2,2,3,3,3,3,2,4,2,3,178,148,178,1,1,2,0,0,0,3,2,0,1,1,4,4,3,3,3,3,2,0,-999,1,1,0,3,2,1,-.66034037,2.2777207,.23965405,1,.28174546,8
310000,1,24,0,320000,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,3,6,6,3,3,3,5,4,6,4,2,160,110,158,2,1,1,0,0,-999,3,2,0,0,1,4,4,3,3,3,4,1,0,9,0,0,0,4,2,1,.78997415,1.2109963,.23965405,1,-1.820452,1
320000,0,27,0,320000,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,4,4,1,-999,-999,-999,2,-999,-999,-999,-999,1,-999,2,2,2,2,3,6,5,3,3,2,5,6,4,4,2,160,110,150,1,1,1,0,1,90,5,3,0,0,1,4,4,4,4,4,4,1,1,8,0,0,0,2,2,2,.46489099,-.010569289,.23965405,1,-1.8179535,8
520000,0,71,1,520000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,5,5,1,4,4,3,2,6,2,3,166,100,167,4,1,1,0,0,0,2,2,1,0,2,4,4,4,4,4,4,2,0,5,0,0,0,1,1,1,.32189941,-.92245275,-1.1027133,1,1.0465544,8
410000,0,21,1,410000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,1,4,4,2,4,4,2,4,2,7,4,6,4,3,178,150,177,1,1,3,1,0,0,2,2,0,1,1,4,4,3,3,4,4,2,0,6,0,0,0,1,2,1,-999,1.943248,-.43152967,1,-.67823547,1
330000,1,59,1,330000,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2003,5,4,4,3,1,5,6,1,1,4,0,6,0,9,3,172,100,170,1,1,2,0,0,0,2,2,1,0,1,4,4,4,4,4,4,1,0,8,0,1,1,1,3,1,.78997415,3.3444452,2.3947544,0,.18665802,2
340000,0,41,1,340000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2012,2,2,2,2,3,3,3,1,5,3,5,3,5,2,3,173,120,160,1,1,1,0,0,0,3,2,0,0,1,4,4,4,4,4,4,2,1,5,1,0,0,1,1,1,.34529608,-.47498205,-1.2203956,1,.28424397,8
330000,1,32,1,520000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,3,3,2,2,2,3,3,3,3,2,4,4,-999,1,-999,2,2,2,2,99998,4,4,2,3,3,3,3,3,3,3,168,100,165,1,1,1,0,0,0,1,2,0,0,1,4,4,4,4,4,4,1,1,5,0,0,0,-999,1,-999,1.2304783,.23408762,.23965405,0,-1.06064,2
410000,0,34,0,410000,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,3,2,5,1,5,5,1,5,4,4,6,6,2,2,165,110,162,4,3,1,0,1,-999,2,2,0,0,1,4,4,4,4,4,4,2,1,8,1,1,0,1,2,1,.93296576,-999,.23965405,1,1.0465544,1
440000,0,29,0,440000,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,2,2,4,4,4,2,1,2,1,1,1,1,3,1,-999,2,3,2,2,1,3,3,1,3,4,6,5,7,4,3,161,97,156,1,1,1,0,0,0,2,2,0,1,1,4,4,3,3,3,3,2,0,6,1,1,0,3,3,1,-.9113974,1.1329526,.23965405,1,.66415,4
650000,1,49,0,650000,0,0,0,1,1,1,1,2,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,99999,1,0,1,1,1,0,1,0,1,3,3,3,1,2,3,2,2,1,1,1,3,3,3,1,-999,1,0,0,0,4,3,2,1,4,2,5,4,5,5,2,169,100,165,3,3,2,1,1,7,3,3,0,0,1,4,4,4,3,3,3,1,0,6,0,0,0,4,1,1,-.12277865,.31098789,.23965405,1,-.57815105,8
210000,0,48,0,210000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,4,4,2,4,4,4,3,5,2,3,156,150,145,4,3,2,0,0,300,3,2,0,0,1,4,4,4,3,3,3,1,1,5,0,1,0,1,1,1,-1.9446044,-.92245275,.23965405,1,1.0465544,8
430000,0,16,0,430000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,3,2,3,4,2,1,2,3,3,3,5,2,3,155,82,153,3,1,1,0,0,0,2,3,0,0,1,4,4,4,4,4,4,1,1,9,1,1,0,1,1,1,-999,-.69024634,-1.1265804,0,-1.0581415,2
210000,1,34,0,210000,1,0,1,1,2,1,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,4,4,1,4,4,4,1,4,4,1,1,1,-999,4,2,3,2,3,4,5,3,2,3,6,5,7,5,3,163,130,163,2,1,1,0,0,2,3,2,0,0,1,4,4,3,1,4,3,1,0,7,0,1,0,4,4,2,-.63427669,-.22185411,.23965405,0,-.57565254,2
340000,0,22,0,340000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,3,5,3,2,3,3,4,3,6,2,3,160,110,160,1,1,1,0,0,0,3,2,0,0,1,4,4,4,4,4,4,2,1,5,0,0,0,2,2,2,-1.24801,-.47498205,-1.9154463,1,-.57815105,8
610000,0,38,0,610000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,1,3,1,3,1,1,1,4,1,5,3,0,1,3,155,90,52,3,3,5,1,0,2,1,1,0,0,1,3,3,3,3,3,3,2,1,-999,0,1,0,1,1,1,-.85847306,-.92245275,-.45539662,1,-1.2403771,1
520000,0,35,0,520000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,2,2,1,3,3,1,1,4,5,5,5,5,3,162,134,158,3,1,1,0,0,0,3,2,0,0,1,4,3,3,3,3,4,2,0,5,0,1,0,-999,2,1,1.1077018,-999,1.7235707,1,1.0465544,8
210000,0,47,0,210000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,6,6,3,1,4,3,2,4,5,3,155,114,155,2,1,1,0,0,0,2,2,0,0,1,4,4,3,3,3,3,1,1,6,0,0,0,2,1,1,-.66034037,-.92245275,-1.1265804,1,-.09816055,8
370000,1,63,0,370000,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,3,2,2,4,4,4,1,5,4,4,6,3,6,3,158,110,156,3,1,2,1,0,0,2,3,0,0,1,4,4,4,4,3,4,1,1,8,0,0,1,3,-999,1,.16737841,-999,.23965405,1,.28424397,8
370000,0,42,0,370000,0,0,0,99998,1,99998,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,3,3,4,-999,-999,-999,-999,-999,-999,-999,1,-999,2,2,2,1,1,3,3,1,3,4,5,4,6,4,3,160,106,161,1,1,1,0,0,0,3,3,0,0,1,4,3,3,3,3,3,1,1,5,0,1,0,-999,1,1,-.27729964,-.92245275,.23965405,1,-.09816055,1
350000,0,58,1,350000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,5,5,1,5,4,4,7,7,4,3,168,120,168,2,1,1,0,0,0,2,3,1,1,1,4,3,3,2,3,3,3,1,-999,0,1,1,1,1,1,-.4697516,1.2109963,-.43152967,1,-.57815105,8
370000,0,63,1,370000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,2,2,2,1,4,4,2,4,4,5,5,5,5,3,170,130,166,2,2,3,0,0,-999,2,3,1,1,1,2,3,3,3,3,3,2,1,5,0,1,0,-999,1,1,-.66034037,-999,-.54921186,1,1.0465544,8
340000,0,45,0,340000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,3,3,1,1,3,4,4,4,3,-999,3,-999,4,1,-999,1,0,0,0,3,4,3,3,4,2,3,3,5,3,3,154,85,155,4,2,1,0,0,0,2,3,0,0,1,1,4,2,3,3,3,1,1,5,1,1,0,-999,1,1,-.94632351,-.22185411,-1.2203956,1,.66415,2
320000,1,60,0,320000,0,0,0,1,99998,1,99998,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,99998,3,3,5,5,3,3,2,4,1,3,160,110,150,1,1,1,0,0,0,1,2,0,0,2,4,4,4,4,4,4,1,0,-999,0,0,0,1,1,1,-.62863493,-999,-1.1027133,1,1.906451,8
440000,1,23,1,430000,0,0,1,1,2,1,99998,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,3,2,2,4,3,1,3,4,4,1,1,1,1,3,1,-999,4,2,5,3,3,3,4,4,3,4,1,1,5,4,3,164,95,161.5,3,1,3,1,0,5,2,3,1,1,1,4,4,4,3,3,3,1,1,6,0,0,0,2,3,3,-3.0529168,1.943248,-.43152967,0,-3.062753,3
320000,1,55,1,320000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,2,3,1,4,5,1,5,4,7,6,8,3,4,165,130,160,1,1,1,0,0,0,3,2,0,0,1,4,4,4,3,4,4,2,0,5,0,1,0,2,1,1,.93296576,.64546061,2.3947544,1,.66664851,8
370000,0,27,0,370000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,4,4,2,2,2,4,3,4,3,3,160,60,160,1,2,2,0,0,0,2,2,0,0,1,4,4,3,4,3,3,2,0,7,0,1,1,-999,1,1,-999,-.92245275,.23965405,1,.28424397,8
130000,0,23,0,130000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,3,2,1,3,5,5,2,4,3,4,5,5,3,3,166,110,158,1,1,1,0,0,0,2,2,0,0,1,4,3,3,3,3,3,1,0,8,0,0,0,2,2,1,.15888123,.14427178,.23965405,1,1.0465544,1
450000,0,62,1,450000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,3,3,2,1,3,3,5,5,2,5,3,7,1,3,178,100,178,3,1,1,0,0,0,2,2,0,0,1,4,4,4,4,4,4,2,0,6,0,1,0,2,2,1,-.043425385,-.92245275,.23965405,1,.66415,2
510000,0,40,1,510000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,3,3,1,4,3,2,4,4,4,3,7,2,3,170,130,168,1,2,2,0,0,0,1,1,0,0,1,3,3,3,4,3,3,2,1,-999,1,1,0,1,1,1,-.029247429,-.92245275,-.43152967,1,1.5240464,8
150000,0,55,0,150000,0,0,0,99998,1,99998,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,1,1,1,3,3,3,3,3,1,5,5,5,2,2,160,130,160,2,1,1,0,0,0,2,3,0,0,1,4,4,4,4,3,3,1,1,5,1,1,0,1,1,1,-.072670698,-999,.23965405,1,.28424397,2
620000,0,43,0,620000,0,0,0,1,1,1,99998,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,2,2,4,5,4,1,4,4,7,4,10,4,3,165,130,155,3,1,1,0,0,0,2,2,0,0,1,4,4,3,4,4,4,1,1,-999,1,1,0,1,1,1,.62127519,-.69871742,.93470472,1,.56656402,2
330000,0,41,0,330000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,3,3,4,4,1,3,3,3,2,-999,-999,-999,-999,1,-999,2,3,3,3,2,1,1,4,4,1,5,5,5,5,2,155,130,150,4,4,4,1,0,2,2,2,0,0,1,1,4,3,2,3,3,1,1,5,1,0,0,-999,1,1,-.64881092,-.25558823,-.45539662,0,-.95805705,8
